x,y,z
-0.067099996,-0.149572,1.135149
-0.205387,-0.18342699,1.103978
-0.067099996,-0.085461,0.76079196
-0.183793,-0.291275,0.84497195
-0.249368,-0.183488,1.074332
-0.215879,0.101443,0.958676
-0.273951,0.058621,0.826489
-0.140178,-0.018056,0.88938
-0.119316,-0.261568,1.001376
-0.111447,-0.152927,1.061827
-0.194712,-0.162992,1.08458
-0.202337,-0.134322,1.1044049
-0.14591199,-0.278953,0.982344
-0.194407,-0.331779,0.870897
-0.052033,-0.095892,1.209447
-0.068808,-0.080581,1.116483
-0.099185996,-0.198311,0.92598
-0.11163,-0.136335,0.93641096
-0.124684,-0.344223,0.78995
-0.11529,-0.21636699,0.96093297
-0.348066,-0.268095,1.147776
-0.195932,-0.020008,1.057618
-0.16897,0.093146995,0.88273096
-0.251381,0.115045995,0.843142
-0.007747,-0.23369099,0.954589
-0.055632,-0.387716,1.069513
-0.096868,-0.1647,1.0196149
-0.220881,-0.149084,1.043893
-0.215635,-0.060268,0.95977396
-0.237168,0.024521999,1.00528
-0.147986,-0.074725,1.057923
-0.20160499,-0.298717,0.83630997
-0.283833,-0.23045799,0.907924
-0.093146995,-0.113216,1.1494839
-0.137616,-0.170373,0.94220597
-0.141093,-0.186965,0.86131996
-0.081984,-0.23466699,0.7686
-0.22533399,0.029585,0.795257
-0.087596,-0.017629,0.969229
-0.16323599,-0.263215,1.040355
-0.229055,-0.152256,0.997655
-0.16628599,-0.115412,1.019981
-0.120719,-0.17933999,1.039318
-0.28194198,0.086071,1.03517
-0.083753,-0.180255,1.003755
-0.237717,-0.265106,1.059387
0.029950999,-0.174887,1.180411
-0.082045,-0.269132,0.836798
-0.098698,-0.183122,0.800137
-0.054351,-0.14981599,0.98533297
-0.312625,-0.268949,1.0243729
-0.320616,-0.325923,1.18523
-0.232898,-0.093879,1.114165
-0.22826199,0.11834,0.876753
-0.249917,-0.017385,0.852475
-0.052947998,-0.134566,0.963312
-0.085278,-0.30438998,1.1069059
-0.171166,-0.122061,1.080188
-0.30805,-0.179279,1.0028399
-0.085644,-0.088633,1.001315
-0.20038499,-0.20922999,0.98624796
-0.23241,-0.037149,1.062376
-0.165371,-0.307013,0.892613
-0.2135,-0.159698,1.0657309
0.002562,-0.18422,1.1493009
-0.19495599,-0.153476,1.0572519
-0.19337,-0.154452,0.865529
-0.0366,-0.201117,0.92866397
-0.329217,-0.49751598,1.2103009
-0.28914,-0.27346298,1.225307
0.017568,0.030377999,0.90011597
-0.266143,-0.043431997,0.879376
0.028121,-0.345687,1.104954
-0.21093799,-0.071492,1.049932
-0.075213,-0.209779,0.94757396
-0.274683,-0.193675,0.878949
-0.242963,-0.233081,0.84777796
-0.210999,0.032513,0.935862
-0.19446799,-0.040930998,1.141127
-0.172142,-0.202825,0.986431
-0.265533,-0.188429,1.046211
-0.0244,-0.174338,1.158878
-0.223382,-0.23979099,1.069635
-0.162077,-0.330254,1.085556
-0.098942,-0.21008399,0.773663
-0.087962,-0.115351,0.76493996
-0.072101995,-0.183305,0.902007
-0.34410098,-0.104614995,1.026569
-0.386374,-0.342576,1.203835
-0.22197899,-0.14823,1.182424
-0.158783,-0.047885,0.882487
-0.280051,0.010248,0.773907
-0.058072,-0.064293995,0.955077
-0.053314,-0.28499198,1.047431
-0.223077,-0.370331,1.126182
-0.124561995,-0.027145,0.962702
-0.17323999,-0.059658,1.00833
-0.180987,-0.19361399,0.95294195
-0.150243,-0.160186,0.971608
-0.266875,-0.058194,0.902251
-0.23893699,-0.180621,1.0688419
-0.13877499,-0.270657,1.047065
-0.144692,-0.291702,0.89914
-0.164883,-0.232715,0.913902
-0.203923,-0.152622,1.108736
-0.16067399,-0.227652,0.957944
-0.152988,-0.244305,0.93092096
-0.096379995,-0.225822,0.751459
-0.078141,-0.230702,0.93537396
-0.097233996,-0.235094,1.015772
-0.308965,-0.297741,1.163819
-0.06527,-0.0142129995,0.845765
0.041053,-0.267851,1.035475
-0.262239,-0.43206298,1.129781
-0.086742,-0.170495,1.1139209
-0.085644,-0.099612996,0.89365
-0.069357,-0.10492,0.997777
-0.06405,-0.191296,1.014369
-0.183793,-0.24637899,1.047065
-0.210023,-0.306037,0.96349496
-0.26565498,-0.078446,1.073295
-0.148901,0.183305,1.044076
-0.097417,-0.15555,0.973926
-0.017446,-0.269132,0.87839997
-0.26047,-0.18257299,1.090619
0.032208,-0.055388,1.182729
-0.183366,-0.120536,1.094462
-0.15658699,-0.107726,0.892735
-0.075518,-0.29158,0.840702
-0.096258,-0.100589,0.950441
-0.372527,-0.335683,1.22061
-0.220393,-0.119682,1.126487
-0.145424,0.116326995,0.967704
-0.080032,-0.002867,0.846619
-0.207644,-0.017507,0.824354
-0.227347,0.053009,0.86504096
-0.041419,-0.21941699,1.07787
-0.317505,-0.11834,0.892064
-0.175497,-0.156709,1.046943
-0.11346,-0.205082,0.986004
-0.236314,-0.21618399,0.93134797
-0.270596,0.003721,0.936167
-0.134566,0.021472,1.039135
-0.238144,-0.201971,0.908107
-0.182451,-0.232349,1.1054419
-0.132797,-0.135359,1.08214
-0.180438,-0.22923799,0.984418
-0.124074,-0.263581,0.861686
-0.104554,-0.188917,0.752618
-0.125782,-0.100772,0.840824
-0.388448,-0.445849,1.182912
-0.198921,-0.13944599,1.07848
-0.10797,-0.030926999,1.0181509
-0.13554199,-0.055937,0.84332496
-0.24149899,0.124561995,0.923113
-0.032513,-0.204594,1.003572
-0.12749,-0.160796,1.0344989
-0.309514,-0.093391,0.90206796
-0.075213,-0.195383,0.976183
-0.16152799,-0.242231,1.024617
-0.243085,-0.060877997,0.959347
-0.257969,-0.14572899,1.018517
-0.18934399,-0.045506,1.045723
-0.13468799,-0.28364998,0.909144
-0.101931,-0.046482,1.094828
-0.194346,-0.29158,0.981978
-0.14981599,-0.215757,0.97093695
-0.137799,-0.162931,0.800686
-0.130662,-0.407846,1.022177
-0.30506098,-0.280783,1.319247
-0.212524,-0.140422,1.1265479
-0.165676,0.038978998,0.91054696
-0.14267899,0.0056729997,0.85552496
-0.249734,0.025315,0.825086
0.029829,-0.305183,1.120692
-0.09394,-0.283589,1.069208
-0.164639,-0.16628599,0.97209597
-0.125111,-0.125782,1.052006
-0.207644,-0.121024,0.904569
-0.273646,0.115107,0.951966
-0.095038,0.062342,1.009428
-0.099125,-0.244122,0.912377
-0.171776,-0.290909,0.88065696
-0.31250298,-0.34282,0.970693
-0.107543,-0.121328995,1.162782
-0.15609899,-0.050447,1.091473
-0.125111,-0.299205,0.93104297
-0.1464,-0.24247499,0.902251
-0.070089,-0.263215,0.78604597
-0.16457799,-0.164273,0.98758996
-0.418399,-0.382226,1.152961
-0.239059,-0.291519,1.269166
-0.24436599,-0.08174,1.068659
-0.056486,-0.018422,0.94818395
-0.150548,-0.069418,0.899323
-0.138714,-0.054412,0.94977
0.009211,-0.39711,1.1399679
-0.230336,-0.19032,1.015223
-0.054351,-0.125599,0.88065696
-0.28907898,-0.126697,1.0026569
-0.14963299,0.074359,1.173213
-0.207949,-0.041114,1.1222169
-0.11651,-0.218868,0.90145797
-0.25992098,-0.340136,0.956846
0.073688,-0.122671,1.056398
-0.14334999,-0.13114999,1.048041
-0.183061,-0.24521999,0.984784
-0.101687,-0.345382,1.005585
-0.150792,-0.197823,0.878888
-0.120109,-0.092598,0.87620395
-0.131089,-0.030256,0.91201097
-0.33489,-0.343491,1.114653
-0.28609,-0.338428,1.181509
-0.145302,-0.080886,0.886818
-0.245647,0.0066489996,0.85595196
-0.131272,-0.094916,1.011441
-0.112422995,-0.261507,1.147532
-0.172264,-0.15847799,1.052372
-0.218929,-0.152256,1.020591
5.49E-4,-0.11468,0.905118
-0.107787,-0.183488,0.95172197
-0.094489,-0.213012,0.879803
-0.21142599,-0.263337,0.90097
-0.338916,-0.02623,1.0793949
-0.135237,-0.12639199,1.131672
-0.114801995,-0.26596,0.949831
-0.157746,-0.151646,0.877851
-0.303109,-0.24521999,0.901946
0.021777,-0.187453,1.11264
-0.110470995,-0.155001,0.999363
-0.16226,-0.227164,1.022177
-0.060573,-0.288164,0.953918
-0.291946,-0.15780699,1.030473
-0.236619,-0.18849,1.1155679
-0.218136,0.044103,1.067134
-0.19904299,-0.056608,0.862479
-0.264496,-0.00732,0.889075
-0.081008,-0.135969,1.036329
0.017324,-0.177632,0.897188
-0.165676,-0.257908,1.076406
-0.233386,-0.096929,0.892064
-0.235582,0.087596,1.068049
-0.190137,-0.032086,1.083177
-0.162748,-0.201483,0.816363
-0.23997399,-0.162687,0.951051
-0.1525,-0.170617,1.1155679
-0.123159,-0.119255,0.801174
-0.064293995,-0.305183,0.882243
-0.273524,-0.25437,0.972218
-0.37429598,-0.499041,1.219695
-0.203923,-0.212646,1.08153
-0.118645,0.031964,0.94952595
-0.175253,0.13657899,0.89358896
-0.067466,-0.128405,1.018456
-0.034525998,-0.35428798,1.160708
-0.153232,-0.141032,1.050908
-0.120901994,-0.23911999,1.023092
-0.255224,-0.126697,1.014674
-0.22112499,-0.093818,0.93403196
-0.122244,-0.085948996,1.036756
-0.20343499,-0.42968398,0.901885
-0.271145,-0.22569999,0.91707397
-0.114924,-0.158051,0.73919797
-0.146278,-0.259799,0.954223
-0.383873,-0.271328,1.145519
-0.177022,-0.057949997,1.085739
-0.129625,0.118034996,0.95275897
-0.16628599,0.030805,0.873032
-0.31219798,0.05551,0.83856696
0.019825,-0.143106,1.017907
-0.029707,-0.30707398,1.081896
-0.105591,-0.208254,1.069818
-0.223687,-0.19904299,0.96136
-0.179279,-0.098027,0.89328396
-0.312076,0.145546,0.986187
-0.090646,-0.224297,1.019737
-0.168177,-0.398269,0.93092096
-0.250832,-0.238388,0.86498
-0.033428,-0.236436,1.040233
-0.114130996,-0.317383,0.83960396
-0.202886,-0.336537,1.07726
-0.48196098,-0.25925,1.152168
-0.249246,0.070211,0.873154
-0.252235,0.007442,0.887306
-0.001647,-0.253699,1.024068
-0.155672,-0.163114,0.980819
-0.200934,-0.253943,1.026325
-0.25479698,0.007564,1.001315
-0.095404,0.034892,1.014308
-0.184037,-0.126575,1.064145
-0.07625,-0.21777,0.883585
-0.220332,-0.238144,0.85448796
-0.092842,-0.133285,1.175653
-0.101321,-0.21313399,1.132892
-0.164883,-0.123036996,0.91975796
-0.101321,-0.161223,0.80153996
-0.072468,-0.27389,0.749812
-0.081069,-0.251808,0.973072
-0.263703,-0.298778,1.098183
-0.412055,-0.37295398,1.183766
-0.198982,-0.077653,1.119777
-0.133224,0.053985,0.952149
-0.111386,0.08235,0.877546
-0.1586,-0.210389,1.057313
-0.180133,-0.24997799,1.016809
-0.284504,0.043249,1.093303
